ID;APLICA;Estado;Subaplicación;Funcionalidades;Severidad;Prioridad;Título;Descripción;Descripción PC1;Verificado PC1;Descripción PC2;Verificado PC2;Descripción PC3;Verificado PC3;Descripción P1;Entrada Manual P1;SCT TEST P1;SCT ANTE P1;Resultado Esperado P1;RESULTADO CP;Salida Obtenida P1;Descripción P2;Entrada Manual P2;SCT TEST P2;SCT ANTE P2;Resultado Esperado P2;Salida Obtenida P2;Descripción P3;Entrada Manual P3;SCT TEST P3;SCT ANTE P3;Resultado Esperado P3;Salida Obtenida P3;Comentarios;Dependencias CPs;Items
CPSCM118;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-004 PROMOTE a preproducción de paquete de CHM  DB2 en ventana urgente (I).;"PROMOTE a preproducción de paquete de CHM  DB2 en ventana urgente (I).
(este paquete se utilizará para el caso pase-chm-009)";"Se debe seleccionar el paquete primero. El paquete utilizado se utilizará para el caso pase-chm-009.
El paquete debe haber sido auditado y congelado primero.";;;;;;Distribución de la aplicación en ventana urgente.;;;;Comprobar que se solicita autorización para ejecutar el pase.;;;Autorizar el pase y comprobar que se realiza correctamente y así se refleja en el BASELINER;;;;Pase finalizado correctamente. Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.;;;;;;;;;;
CPSCM119;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-004.1 PROMOTE a preproducción de paquete de CHM  linklist en ventana urgente (I).;"PROMOTE a preproducción de paquete de CHM  linklist en ventana urgente (I).
(este paquete se utilizará para el caso pase-chm-009.1)";"Seleccionar un paquete de Linklist.
El paquete debe haber sido auditado y congelado primero.";;;;;;Distribución de la aplicación en ventana urgente.;;;;Comprobar que se solicita autorización para ejecutar el pase.;;;Autorizar el pase y comprobar que se realiza correctamente y así se refleja en el BASELINER;;;;"Pase finalizado correctamente. Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Comprobar que actualiza linklist.";;;;;;;;;;
CPSCM120;SGP;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-005 PROMOTE  a preproducción de paquete de CHM DB2 en ventana urgente (II).;"PROMOTE a preproducción de paquete de CHM  linklist en ventana urgente (I).
(este paquete se utilizará para el caso pase-chm-006)";"Seleccionar un paquete DB2.
El paquete debe haber sido auditado y congelado primero.";;;;;;Distribución de la aplicación en ventana urgente.;;;;Comprobar que se solicita autorización para ejecutar el pase.;;;RECHAZAR  el pase con el administrador.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
* Comprobar que el pase se cancela en baseliner, que no ejecuta nada en CHM y que queda en disposición de ser de nuevo seleccionado para volver a lanzarlo. 
* El pase debe quedar como CANCELADO en baseliner.";;;;;;;;;;
CPSCM121;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-005.1 PROMOTE  a preproducción de paquete de CHM linklist en ventana urgente (II).;"PROMOTE  a preproducción de paquete de CHM linklist en ventana urgente (II).
(este paquete se utilizará para el caso pase-chm-007)

-  Nombre del paquete:";"Seleccionar un paquete linklist.
El paquete debe haber sido auditado y congelado primero.";;;;;;Distribución de la aplicación en ventana urgente.;;;;Comprobar que se solicita autorización para ejecutar el pase.;;;RECHAZAR  el pase con el administrador.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Comprobar que el pase se cancela en baseliner, que no ejecuta nada en CHM y que queda en disposición de ser de nuevo seleccionado para volver a lanzarlo. 
* El pase debe quedar como CANCELADO en baseliner.";;;;;;;;;;
CPSCM122;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-006 PROMOTE a preproducción de paquete de CHM DB2 en ventana normal. ;"PROMOTE a preproducción de paquete de CHM DB2 en ventana normal. 

(Este paquete se utilizará para el caso pase-chm-008.)

-  Nombre del paquete:";"Seleccionar el paquete del pase-chm-005 (CPSCM120).
";;;;;;Distribución de la aplicación en ventana normal.;;;;Comprobar que el pase queda parado (esperando inicio) hasta la hora solicitada para su ejecución (21 horas).;;;Al día siguiente, comprobar la finalización correcta del pase cuando corresponda.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Cuando haya finalizado el pase, éste debe quedar como finalizado Ok en baseliner.";;;;;;;;;CPSCM120;
CPSCM123;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-007 PROMOTE a preproducción de paquete de CHM LinkList en ventana normal.;"PROMOTE a preproducción de paquete de CHM LinkList en ventana normal.

(Apuntar nombre del paquete para utilizar en caso pase-chm-008.1)

-  Nombre del paquete:";"Seleccionar el paquete del pase-chm-005.1 (CPSCM121).
";;;;;;Distribución de la aplicación en ventana normal.;;;;Comprobar que el pase queda parado (esperando inicio) hasta la hora solicitada para su ejecución (23 h). ;;;Al día siguiente, comprobar la finalización correcta del pase cuando corresponda.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Cuando haya finalizado el pase, éste debe quedar como finalizado Ok en baseliner.
* El paquete debe quedar disponible para poderlo utilizar de nuevo. ";;;;;;;;;CPSCM121;
CPSCM124;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-008 DEMOTE de paquete  de CHM DB2 de preproducción a test de CHM en ventana normal.;DEMOTE de paquete  de CHM DB2 de preproducción a test de CHM en ventana normal.;Seleccionar el paquete del pase-chm-006 (CPSCM122) del estado ANTE.;;;;;;Solicitar un DEMOTE en ventana normal.;;;;Comprobar que el pase queda parado (esperando inicio) hasta la hora solicitada para su ejecución (21 horas). ;;;Al día siguiente, comprobar la finalización correcta del pase cuando corresponda.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Cuando haya finalizado el pase, éste debe quedar como finalizado Ok en baseliner.
* El paquete debe quedar disponible para poderlo utilizar de nuevo. ";;;;;;;;;CPSCM122;
CPSCM125;SGP;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-008.1 DEMOTE de paquete  de CHM linklist preproducción a test de CHM en ventana normal.;DEMOTE de paquete  de CHM linklist preproducción a test de CHM en ventana normal.;Seleccionar el paquete de DB2 del caso pase-chm-007  (CPSCM123) del estado de ANTE;;;;;;Solicitar un DEMOTE en ventana normal.;;;;Comprobar que el pase queda parado (esperando inicio) hasta la hora solicitada para su ejecución (21 horas). ;;;"Al día siguiente, comprobar la finalización correcta del pase cuando corresponda.
NO DEBE ACUTALIZAR LinkList";;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
NO DEBE ACTUALIZAR LINKLIST
Cuando haya finalizado el pase, éste debe quedar como finalizado Ok en baseliner.
* El paquete debe quedar disponible para poderlo utilizar de nuevo. ";;;;;;;;;CPSCM123;
CPSCM126;SGP;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-009 DEMOTE de paquete de preproducción a test de CHM DB2  en ventana urgente (I);DEMOTE de paquete de preproducción a test de CHM DB2  en ventana urgente (I);Seleccionar un paquete de DB2 pase-chm-004 (CPSCM118) del estado ANTE.;;;;;;Solicitar un DEMOTE en ventana urgente.;;;;Comprobar que se solicita autorización para ejecutar el DEMOTE.;;;Autorizar el DEMOTE y comprobar que se realiza correctamente y así se refleja en el BASELINER;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Cuando haya finalizado el pase, éste debe quedar como finalizado Ok en baseliner.
* El paquete debe quedar disponible para poderlo utilizar de nuevo. ";;;;;;;;;CPSCM118;
CPSCM127;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-009.1 DEMOTE de paquete de preproducción a test de CHM  linkList en ventana urgente (I);DEMOTE de paquete de preproducción a test de CHM  linkList en ventana urgente (I);Seleccionar un paquete de tipo linklist pase-chm004.1 (CPSCM119) del estado de ANTE.;;;;;; Solicitar un DEMOTE  en ventana urgente.  ;;;;Comprobar que se solicita autorización para ejecutar el DEMOTE.;;;"Autorizar el DEMOTE y comprobar que se realiza correctamente y así se refleja en el BASELINER
NO ACTUALIZA LINKLIST";;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
NO ACTUALIZA LINKLIST
Cuando haya finalizado el pase, éste debe quedar como finalizado Ok en baseliner.
* El paquete debe quedar disponible para poderlo utilizar de nuevo. ";;;;;;;;;CPSCM119;
CPSCM128;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-010 DEMOTE de preproducción a test  de CHM BD2 en ventana urgente (II);"DEMOTE de preproducción a test  de CHM BD2 en ventana urgente (II)
(este paquete se utilizará para el caso pase-chm-014)

- Nombre del paquete: ";Seleccionar un paquete de DB2;;;;;;Solicitar un DEMOTE en ventana urgente.;;;;Comprobar que se solicita autorización para ejecutar el DEMOTE.;;;RECHAZAR  el pase con el administrador.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Comprobar que el pase se cancela en baseliner, que no ejecuta nada en CHM y que queda en disposición de ser de nuevo seleccionado para volver a lanzarlo. 
* El pase debe quedar como CANCELADO en baseliner.";;;;;;;;;;
CPSCM129;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-010.1 DEMOTE de preproducción a test  de un paquete CHM linkList en ventana urgente (II);"DEMOTE de preproducción a test  de un paquete CHM linkList en ventana urgente (II)
(este paquete se utilizará para el caso pase-chm-015)

- Nombre del paquete: ";Seleccionar un paquete de linklist;;;;;;Solicitar un DEMOTE en ventana urgente.;;;;Comprobar que se solicita autorización para ejecutar el DEMOTE.;;;RECHAZAR  el pase con el administrador.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
Comprobar que el pase se cancela en baseliner, que no ejecuta nada en CHM y que queda en disposición de ser de nuevo seleccionado para volver a lanzarlo. 
* El pase debe quedar como CANCELADO en baseliner.";;;;;;;;;;
CPSCM130;SGP;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-011 INSTALACION en producción de un paquete CHM  en ventana normal a un site.;"INSTALACION en producción de un paquete CHM  en ventana normal a un site.
";"Seleccionar el paquete del pase-chm-003 (CPSCM117).
";;;;;;"Desde changeman, cambiaremos el estado de CONGELADO de este paquete a ""Descongelado"". ";;;;Comprobar que NO podemos seleccionarlo para solicitar una instalación en producción;;;Una vez hecha la comprobación anterior, volveremos a congelar el paquete desde CHM;;;;"Comprobar el estado del paquete a ""Congelado"".";;Planificar una instalación a un site.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
* Comprobar la correcta finalización del pase. 
* El pase debe quedar como finalizado OK en baseliner.";;;CPSCM117;
CPSCM131;SGP;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-012 INSTALAR en producción de CHM  en VARIOS sites de producción en ventana normal.;"INSTALAR en producción de CHM  en VARIOS sites de producción en ventana normal.
(este paquete se utilizará para el caso pase-chm-022)

- Nombre del paquete: ";Seleccionar un paquete que esté en el estado de ANTE y que tenga definido varios sites de destino para producción. ;;;;;;Planificar una instalación a producción en ventana normal;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
* Comprobar la correcta finalización del pase en todos los sites definidos en el paquete. 
* El pase debe quedar como finalizado OK en baseliner.";;;;;;;;;;;;;;;;;
CPSCM132;SGP;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-012.1 BACKOUT de producción de un paquete CHM definido para instalar en varios sites.;BACKOUT de producción de un paquete CHM definido para instalar en varios sites.;Seleccionar el paquete del pase-chm-012 (CPSCM131) que está en estado producción.;;;;;;Planificar un BACKOUT de la aplicación.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
* Comprobar que hace bien el backout en todos los sites definidos. 
* Si todo ha ido bien, el pase debe finalizar Ok en baseliner. 
* El paquete NO debe poder utilizarse de nuevo (ni para promotes ni demotes hasta que desde CHM se haya puesto en estado auditado y congelado. cuando finaliza un pase de backout de CHM el paquete queda en estado BAK. ";;;;;;;;;;;;;;;;CPSCM131;
CPSCM133;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-013 INSTALAR en producción de CHM  de CICLO ESTRELLA en ventana normal un paquete que se encuentre en TEST;INSTALAR en producción de CHM  de CICLO ESTRELLA en ventana normal un paquete que se encuentre en TEST;"Seleccionar un paquete de CHM definido con ciclo ESTRELLA que se encuentre en el estado de TEST .
El paquete debe estar auditado y congelado.";;;;;;Solicitar una instalación en producción.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
* Comprobar la correcta finalización del pase en todos los sites definidos en el paquete. 
* El pase debe quedar como finalizado OK en baseliner.";;;;;;;;;;;;;;;;;
CPSCM134;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-013.1 INSTALAR en producción de CHM  de CICLO ESTRELLA en ventana normal un paquete que se encuentre en ANTE;INSTALAR en producción de CHM  de CICLO ESTRELLA en ventana normal un paquete que se encuentre en ANTE;"Seleccionar un paquete de CHM definido con ciclo ESTRELLA que se encuentre en ANTE.
El paquete debe estar auditado y congelado.";;;;;;Solicitar una instalación en producción.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
* Comprobar la correcta finalización del pase en todos los sites definidos en el paquete. 
* El pase debe quedar como finalizado OK en baseliner.";;;;;;;;;;;;;;;;;
CPSCM135;;Definición;DISTRIBUIDOR;INT:CHM;Mayor;900;pase-chm-013.2 BACKOUT de producción de CHM de CICLO ESTRELLA en ventana normal.;BACKOUT de producción de CHM de CICLO ESTRELLA en ventana normal.;Seleccionar el paquete del pase-chm-012 (CPSCM131) que está en estado producción.;;;;;;Planificar un BACKOUT de la aplicación.;;;;"Comprobar Log de Pase y verificar que no haya errores. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución.
* Comprobar que hace bien el backout en todos los sites definidos. 
* Si todo ha ido bien, el pase debe finalizar Ok en baseliner. 
* El paquete NO debe poder utilizarse de nuevo (ni para promotes ni demotes hasta que desde CHM se haya puesto en estado auditado y congelado. cuando finaliza un pase de backout de CHM el paquete queda en estado BAK. ";;;;;;;;;;;;;;;;CPSCM131;
